Timestamp,CPU_Usage,RAM_Usage,Disk_Usage,GPU_Usage
2025-12-16 19:22:37,37,64,96,10
2025-12-16 19:22:40,38,64,96,6
2025-12-16 19:22:44,33,64,96,6
2025-12-16 19:22:48,27,64,96,8
2025-12-16 19:22:51,35,64,96,6
2025-12-16 19:22:55,30,64,96,7
2025-12-16 19:22:59,57,64,96,13
2025-12-16 19:23:02,57,64,96,8
2025-12-16 19:23:06,43,64,96,1
2025-12-16 19:23:09,54,64,96,2
2025-12-16 19:23:13,49,64,96,6
2025-12-16 19:23:17,40,64,96,3
2025-12-16 19:23:20,43,64,96,9
2025-12-16 19:23:24,46,64,96,6
2025-12-16 19:23:27,57,64,96,5
2025-12-16 19:23:31,49,64,96,7
2025-12-16 19:23:34,47,64,96,2
2025-12-16 19:23:38,43,65,96,1
2025-12-16 19:23:42,46,65,96,1
2025-12-16 19:23:45,10,65,96,5
2025-12-16 19:23:49,2,65,96,8
2025-12-16 19:23:52,0,64,96,7
2025-12-16 19:23:56,4,64,96,16
2025-12-16 19:24:00,1,64,96,7
2025-12-16 19:24:03,4,64,96,0
2025-12-16 19:24:07,0,64,96,0
2025-12-16 19:24:10,4,64,96,9
2025-12-16 19:24:14,35,64,96,8
2025-12-16 19:24:18,37,64,96,9
2025-12-16 19:24:21,38,64,96,10
2025-12-16 19:24:25,32,64,96,12
2025-12-16 19:24:28,41,64,96,14
2025-12-16 19:24:32,46,64,96,6
2025-12-16 19:24:36,46,64,96,6
2025-12-16 19:24:39,69,64,96,5
2025-12-16 19:24:43,41,64,96,9
2025-12-16 19:24:47,41,64,96,2
2025-12-16 19:24:50,40,64,96,3
2025-12-16 19:24:54,32,65,96,7
2025-12-16 19:24:57,44,65,96,5
2025-12-16 19:25:01,49,65,96,5
2025-12-16 19:25:05,68,65,96,19
2025-12-16 19:25:08,35,65,96,1
2025-12-16 19:25:12,60,66,96,6
2025-12-16 19:25:15,51,66,96,2
2025-12-16 19:25:19,40,66,96,7
2025-12-16 19:25:22,32,65,96,5
2025-12-16 19:25:26,37,65,96,5
2025-12-16 19:25:30,37,65,96,15
2025-12-16 19:25:33,66,65,96,4
2025-12-16 19:25:37,35,65,96,4
2025-12-16 19:25:40,29,65,96,7
2025-12-16 19:25:44,40,65,96,13
2025-12-16 19:25:48,44,65,96,6
2025-12-16 19:25:51,41,65,96,4
2025-12-16 19:25:55,40,65,96,7
2025-12-16 19:25:58,32,65,96,1
2025-12-16 19:26:02,35,65,96,0
2025-12-16 19:26:05,19,65,96,1
2025-12-16 19:26:09,19,65,96,0
2025-12-16 19:26:12,21,65,96,0
2025-12-16 19:26:16,35,65,96,0
2025-12-16 19:26:19,30,65,96,7
2025-12-16 19:26:23,33,65,96,1
2025-12-16 19:26:26,38,65,96,3
2025-12-16 19:26:30,35,65,96,9
2025-12-16 19:26:34,41,65,96,4
2025-12-16 19:26:37,35,65,96,5
2025-12-16 19:26:40,41,65,96,1
2025-12-16 19:26:44,27,65,96,1
2025-12-16 19:26:47,41,65,96,8
2025-12-16 19:26:51,38,65,96,11
2025-12-16 19:26:55,47,65,96,26
2025-12-16 19:26:58,37,65,96,19
2025-12-16 19:27:02,35,65,96,7
2025-12-16 19:27:05,51,65,96,3
2025-12-16 19:27:09,27,65,96,3
2025-12-16 19:27:12,49,65,96,2
2025-12-16 19:27:16,36,66,96,2
2025-12-16 19:27:19,33,66,96,3
2025-12-16 19:27:23,44,66,96,10
2025-12-16 19:27:26,44,66,96,12
2025-12-16 19:27:30,52,66,96,6
2025-12-16 19:27:33,41,66,96,2
2025-12-16 19:27:37,44,66,96,4
2025-12-16 19:27:40,52,66,96,8
2025-12-16 19:27:44,4,66,96,2
2025-12-16 19:27:47,0,66,96,7
2025-12-16 19:27:51,2,66,96,3
2025-12-16 19:27:55,2,66,96,4
2025-12-16 19:27:58,1,66,96,1
2025-12-16 19:28:02,0,66,96,0
2025-12-16 19:28:05,1,66,96,3
2025-12-16 19:28:09,4,66,96,0
2025-12-16 19:28:12,5,66,96,0
2025-12-16 19:28:16,47,66,96,6
2025-12-16 19:28:19,38,66,96,4
2025-12-16 19:28:23,35,66,96,4
2025-12-16 19:28:26,10,66,96,7
2025-12-16 19:28:30,22,67,96,2
2025-12-16 19:28:33,19,66,96,5
2025-12-26,16:34:18,57,49,"0.0 Kbps","0.0 Kbps","0 KB/s","8.3 MB/s"
2025-12-26,16:34:23,14,49,"10.7 Kbps","2.0 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:34:28,17,49,"167.2 Kbps","45.0 Kbps","19.8 KB/s","13.2 MB/s"
2025-12-26,16:34:32,20,49,"24.4 Kbps","47.5 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:34:37,16,50,"97.5 Kbps","146.1 Kbps","0 KB/s","177.7 KB/s"
2025-12-26,16:34:42,12,49,"37.7 Kbps","99.2 Kbps","0 KB/s","867.5 KB/s"
2025-12-26,16:34:46,13,50,"61.8 Kbps","57.6 Kbps","1.1 MB/s","393.5 KB/s"
2025-12-26,16:34:51,19,51,"31.5 Kbps","38.9 Kbps","2.7 MB/s","111.9 KB/s"
2025-12-26,16:34:55,17,50,"29.3 Kbps","37.4 Kbps","174.9 KB/s","3.1 MB/s"
2025-12-26,16:35:00,14,50,"13.5 Kbps","433.9 Kbps","0 KB/s","3.3 MB/s"
2025-12-26,16:35:05,24,50,"63.2 Kbps","17.3 Kbps","1.6 MB/s","3.5 MB/s"
2025-12-26,16:35:09,100,50,"0.4 Kbps","1.0 Kbps","0 KB/s","163.9 KB/s"
2025-12-26,16:35:14,100,50,"10.2 Kbps","10.5 Kbps","0 KB/s","119.4 KB/s"
2025-12-26,16:35:18,100,50,"1.3 Kbps","2.0 Kbps","103.3 KB/s","107.3 KB/s"
2025-12-26,16:35:23,100,50,"12.7 Kbps","121.0 Kbps","0 KB/s","79.4 KB/s"
2025-12-26,16:35:27,100,50,"0.2 Kbps","1.1 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:35:32,100,50,"50.2 Kbps","30.4 Kbps","35.8 KB/s","3.4 MB/s"
2025-12-26,16:35:36,100,51,"0.8 Kbps","2.0 Kbps","24.0 KB/s","563.1 KB/s"
2025-12-26,16:35:41,100,51,"16.5 Kbps","14.4 Kbps","4.5 KB/s","28.5 KB/s"
2025-12-26,16:35:46,91,51,"8.3 Kbps","2.9 Kbps","4.5 KB/s","84.4 KB/s"
2025-12-26,16:35:50,27,51,"124.4 Kbps","30.9 Kbps","114.2 KB/s","78.5 KB/s"
2025-12-26,16:35:55,33,51,"182.6 Kbps","258.1 Kbps","0 KB/s","4.0 KB/s"
2025-12-26,16:36:00,30,51,"48.5 Kbps","7.1 Kbps","71.7 KB/s","7.3 MB/s"
2025-12-26,16:36:04,26,52,"41.3 Kbps","1.9 Mbps","0 KB/s","3.1 MB/s"
2025-12-26,16:36:09,20,52,"11.4 Kbps","24.8 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:36:13,15,52,"9.4 Kbps","9.8 Kbps","0 KB/s","222.8 KB/s"
2025-12-26,16:36:18,16,51,"4.5 Kbps","14.9 Kbps","0 KB/s","27.8 KB/s"
2025-12-26,16:36:22,22,51,"39.2 Kbps","41.6 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:36:27,20,51,"20.6 Kbps","13.6 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:36:31,20,51,"79.7 Kbps","26.5 Kbps","4.5 KB/s","3.1 MB/s"
2025-12-26,16:36:36,14,51,"12.2 Kbps","11.3 Kbps","0 KB/s","3.5 MB/s"
2025-12-26,16:36:40,15,51,"2.7 Kbps","6.7 Kbps","32.0 KB/s","40.0 KB/s"
2025-12-26,16:36:45,20,51,"15.5 Kbps","21.5 Kbps","0 KB/s","35.5 KB/s"
2025-12-26,16:36:49,18,50,"0.6 Kbps","0.5 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:36:54,15,50,"2.5 Kbps","3.1 Kbps","0 KB/s","115.5 KB/s"
2025-12-26,16:36:58,16,50,"0.0 Kbps","0.4 Kbps","0 KB/s","19.9 KB/s"
2025-12-26,16:37:03,9,50,"0.8 Kbps","0.9 Kbps","0 KB/s","23.9 KB/s"
2025-12-26,16:37:07,8,50,"0.3 Kbps","0.8 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:37:12,11,50,"29.3 Kbps","28.5 Kbps","4.5 KB/s","3.1 MB/s"
2025-12-26,16:37:16,12,50,"0.1 Kbps","0.8 Kbps","36.5 KB/s","324.1 KB/s"
2025-12-26,16:37:21,13,51,"0.7 Kbps","0.6 Kbps","138.0 KB/s","224.8 KB/s"
2025-12-26,16:37:26,11,50,"81.9 Kbps","55.5 Kbps","0 KB/s","23.7 KB/s"
2025-12-26,16:37:30,11,51,"19.0 Kbps","5.0 Kbps","0 KB/s","39.9 KB/s"
2025-12-26,16:37:35,19,50,"65.9 Kbps","35.0 Kbps","0 KB/s","95.9 KB/s"
2025-12-26,16:37:39,16,51,"149.6 Kbps","237.9 Kbps","39.8 KB/s","3.3 MB/s"
2025-12-26,16:37:44,14,51,"66.0 Kbps","13.8 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:37:48,10,51,"16.4 Kbps","1.6 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:37:53,17,51,"43.5 Kbps","27.3 Kbps","0 KB/s","15.8 KB/s"
2025-12-26,16:37:57,15,51,"67.0 Kbps","36.1 Kbps","12.4 KB/s","346.5 KB/s"
2025-12-26,16:38:02,18,51,"93.1 Kbps","97.7 Kbps","4.5 KB/s","176.4 KB/s"
2025-12-26,16:38:07,18,51,"201.7 Kbps","293.8 Kbps","2.2 MB/s","4.5 KB/s"
2025-12-26,16:38:11,14,51,"34.9 Kbps","39.3 Kbps","15.8 KB/s","3.1 MB/s"
2025-12-26,16:38:16,17,49,"3.3 Kbps","50.5 Kbps","565.6 KB/s","3.1 MB/s"
2025-12-26,16:38:20,20,49,"49.6 Kbps","38.0 Kbps","79.9 KB/s","12.0 KB/s"
2025-12-26,16:38:25,15,49,"145.6 Kbps","195.7 Kbps","155.9 KB/s","13.0 MB/s"
2025-12-26,16:38:29,11,49,"41.6 Kbps","7.0 Kbps","20.0 KB/s","271.8 KB/s"
2025-12-26,16:38:34,14,49,"237.9 Kbps","29.1 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:38:38,16,49,"5.7 Kbps","9.2 Kbps","67.9 KB/s","4.0 MB/s"
2025-12-26,16:38:43,24,48,"78.4 Kbps","89.5 Kbps","5.4 MB/s","3.3 MB/s"
2025-12-26,16:38:48,16,48,"55.0 Kbps","3.9 Kbps","208.2 KB/s","1.1 MB/s"
2025-12-26,16:38:52,10,48,"250.7 Kbps","7.3 Kbps","0 KB/s","1.2 MB/s"
2025-12-26,16:38:57,14,48,"39.9 Kbps","26.2 Kbps","0 KB/s","531.5 KB/s"
2025-12-26,16:39:01,16,48,"22.3 Kbps","29.3 Kbps","0 KB/s","191.8 KB/s"
2025-12-26,16:39:06,11,48,"29.2 Kbps","36.1 Kbps","6.4 MB/s","71.8 KB/s"
2025-12-26,16:39:10,18,48,"43.6 Kbps","231.9 Kbps","10.6 MB/s","743.2 KB/s"
2025-12-26,16:39:15,37,49,"96.5 Kbps","190.4 Kbps","31.9 KB/s","5.6 MB/s"
2025-12-26,16:39:20,32,49,"79.4 Kbps","52.3 Kbps","653.6 KB/s","3.2 MB/s"
2025-12-26,16:39:24,26,48,"293.2 Kbps","347.4 Kbps","74.5 KB/s","28.0 KB/s"
2025-12-26,16:39:29,12,48,"137.8 Kbps","420.3 Kbps","165.3 KB/s","24.0 KB/s"
2025-12-26,16:39:33,16,48,"233.4 Kbps","451.9 Kbps","929.5 KB/s","84.0 KB/s"
2025-12-26,16:39:38,20,48,"56.7 Kbps","207.7 Kbps","4.5 KB/s","87.7 KB/s"
2025-12-26,16:39:43,26,48,"21.9 Kbps","363.2 Kbps","79.1 KB/s","3.4 MB/s"
2025-12-26,16:39:47,18,48,"100.9 Kbps","524.1 Kbps","70.8 KB/s","3.1 MB/s"
2025-12-26,16:39:52,17,48,"24.6 Kbps","191.7 Kbps","206.5 KB/s","226.4 KB/s"
2025-12-26,16:39:56,17,49,"78.9 Kbps","65.7 Kbps","0 KB/s","251.6 KB/s"
2025-12-26,16:40:01,21,49,"49.9 Kbps","31.9 Kbps","0 KB/s","173.5 KB/s"
2025-12-26,16:40:05,23,48,"350.4 Kbps","27.4 Kbps","0 KB/s","75.8 KB/s"
2025-12-26,16:40:10,15,49,"67.3 Kbps","55.9 Kbps","16.1 KB/s","1.7 MB/s"
2025-12-26,16:40:15,16,48,"29.8 Kbps","243.0 Kbps","0 KB/s","23.9 KB/s"
2025-12-26,16:40:19,11,48,"46.7 Kbps","680.2 Kbps","0 KB/s","3.2 MB/s"
2025-12-26,16:40:24,8,48,"70.0 Kbps","1.2 Mbps","301.1 KB/s","3.1 MB/s"
2025-12-26,16:40:28,7,48,"45.2 Kbps","734.8 Kbps","4.5 KB/s","40.3 KB/s"
2025-12-26,16:40:33,10,48,"217.2 Kbps","263.3 Kbps","81.5 MB/s","2.4 MB/s"
2025-12-26,16:40:38,12,49,"27.6 Kbps","31.3 Kbps","63.3 KB/s","5.1 MB/s"
2025-12-26,16:40:42,24,50,"36.8 Kbps","39.7 Kbps","0 KB/s","5.9 MB/s"
2025-12-26,16:40:47,24,50,"13.7 Kbps","11.7 Kbps","7.9 KB/s","128.5 MB/s"
2025-12-26,16:40:51,18,48,"0.0 Kbps","0.3 Kbps","99.7 KB/s","146.8 KB/s"
2025-12-26,16:40:56,22,48,"5.8 Kbps","10.4 Kbps","0 KB/s","443.0 KB/s"
2025-12-26,16:41:01,20,48,"0.6 Kbps","0.5 Kbps","1.6 MB/s","2.4 MB/s"
2025-12-26,16:41:05,21,48,"35.6 Kbps","19.8 Kbps","2.0 MB/s","55.5 KB/s"
2025-12-26,16:41:10,25,48,"66.5 Kbps","68.6 Kbps","2.8 MB/s","371.8 KB/s"
2025-12-26,16:41:15,27,47,"12.6 Kbps","103.8 Kbps","2.9 MB/s","68.0 KB/s"
2025-12-26,16:41:19,19,47,"13.9 Kbps","27.7 Kbps","1.5 MB/s","3.2 MB/s"
2025-12-26,16:41:24,22,47,"19.8 Kbps","305.0 Kbps","4.5 KB/s","84.2 KB/s"
2025-12-26,16:41:29,19,47,"35.6 Kbps","466.1 Kbps","4.5 KB/s","48.2 KB/s"
2025-12-26,16:41:33,12,48,"31.3 Kbps","22.5 Kbps","39.5 MB/s","253.9 KB/s"
2025-12-26,16:41:38,24,48,"260.2 Kbps","591.7 Kbps","3.8 MB/s","159.3 KB/s"
2025-12-26,16:41:43,17,48,"309.3 Kbps","391.7 Kbps","8.6 MB/s","3.2 MB/s"
2025-12-26,16:41:47,14,48,"44.5 Kbps","46.1 Kbps","218.6 KB/s","0 KB/s"
2025-12-26,16:41:52,13,48,"53.5 Kbps","546.9 Kbps","284.7 KB/s","0 KB/s"
2025-12-26,16:41:57,10,48,"55.0 Kbps","1.2 Mbps","255.2 KB/s","0 KB/s"
2025-12-26,16:42:01,9,48,"13.4 Kbps","75.1 Kbps","2.0 KB/s","18.0 KB/s"
2025-12-26,16:42:06,6,49,"7.4 Kbps","4.8 Kbps","3.0 MB/s","398.0 KB/s"
2025-12-26,16:42:10,15,49,"65.6 Kbps","261.2 Kbps","144.0 KB/s","16.0 KB/s"
2025-12-26,16:42:15,17,49,"58.4 Kbps","58.7 Kbps","8.0 KB/s","4.9 MB/s"
2025-12-26,16:42:20,10,49,"1.4 Kbps","0.7 Kbps","32.3 KB/s","76.1 KB/s"
2025-12-26,16:42:24,7,49,"26.2 Kbps","22.4 Kbps","4.5 KB/s","20.5 KB/s"
2025-12-26,16:42:29,9,49,"0.8 Kbps","11.9 Kbps","245.4 KB/s","47.9 KB/s"
2025-12-26,16:42:33,7,49,"1.2 Kbps","2.5 Kbps","0 KB/s","15.9 KB/s"
2025-12-26,16:42:38,8,49,"0.4 Kbps","1.2 Kbps","0 KB/s","3.4 MB/s"
2025-12-26,16:42:43,6,49,"3.1 Kbps","2.3 Kbps","0 KB/s","4.1 MB/s"
2025-12-26,16:42:47,6,49,"0.1 Kbps","1.0 Kbps","0 KB/s","27.7 KB/s"
2025-12-26,16:42:52,13,49,"0.5 Kbps","1.0 Kbps","0 KB/s","35.9 KB/s"
2025-12-26,16:42:57,9,49,"8.1 Kbps","6.2 Kbps","8.0 KB/s","0 KB/s"
2025-12-26,16:43:01,9,49,"10.0 Kbps","2.6 Kbps","165.6 KB/s","0 KB/s"
2025-12-26,16:43:06,6,49,"61.5 Kbps","16.2 Kbps","0 KB/s","67.3 KB/s"
2025-12-26,16:43:10,7,49,"40.1 Kbps","34.9 Kbps","4.5 KB/s","3.3 MB/s"
2025-12-26,16:43:15,5,49,"81.2 Kbps","5.9 Kbps","44.3 KB/s","3.1 MB/s"
2025-12-26,16:43:20,17,49,"295.1 Kbps","19.9 Kbps","36.0 KB/s","193.7 KB/s"
2025-12-26,16:43:24,10,49,"26.2 Kbps","13.5 Kbps","754.5 KB/s","0 KB/s"
2025-12-26,16:43:29,11,49,"9.4 Kbps","11.6 Kbps","0 KB/s","19.8 KB/s"
2025-12-26,16:43:33,9,49,"6.1 Kbps","1.0 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:43:38,10,49,"8.2 Kbps","3.3 Kbps","31.8 KB/s","3.2 MB/s"
2025-12-26,16:43:43,7,48,"0.4 Kbps","0.4 Kbps","0 KB/s","3.2 MB/s"
2025-12-26,16:43:47,8,49,"18.3 Kbps","10.7 Kbps","0 KB/s","16.0 KB/s"
2025-12-26,16:43:52,10,49,"0.5 Kbps","1.2 Kbps","0 KB/s","732.3 KB/s"
2025-12-26,16:43:56,13,49,"2.1 Kbps","2.1 Kbps","0 KB/s","163.4 KB/s"
2025-12-26,16:44:01,8,49,"29.1 Kbps","17.5 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:44:06,9,49,"0.4 Kbps","1.5 Kbps","4.5 KB/s","92.2 KB/s"
2025-12-26,16:44:10,7,49,"0.7 Kbps","2.7 Kbps","4.5 KB/s","3.1 MB/s"
2025-12-26,16:44:15,6,49,"0.2 Kbps","11.0 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:44:19,8,49,"1.9 Kbps","1.5 Kbps","47.6 KB/s","0 KB/s"
2025-12-26,16:44:24,10,49,"9.7 Kbps","2.7 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:44:29,9,48,"0.1 Kbps","0.8 Kbps","0 KB/s","118.7 KB/s"
2025-12-26,16:44:33,8,49,"0.0 Kbps","0.0 Kbps","0 KB/s","336.0 KB/s"
2025-12-26,16:44:38,7,49,"0.1 Kbps","0.4 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:44:42,11,49,"0.8 Kbps","1.2 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:44:47,10,49,"0.5 Kbps","0.5 Kbps","0 KB/s","218.9 KB/s"
2025-12-26,16:44:52,9,49,"0.1 Kbps","0.7 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:44:56,10,49,"0.1 Kbps","0.3 Kbps","4.5 KB/s","76.4 KB/s"
2025-12-26,16:45:01,15,49,"0.0 Kbps","0.9 Kbps","4.5 KB/s","36.3 KB/s"
2025-12-26,16:45:05,6,49,"0.7 Kbps","0.8 Kbps","0 KB/s","60.0 KB/s"
2025-12-26,16:45:10,8,49,"59.6 Kbps","42.1 Kbps","4.0 KB/s","3.1 MB/s"
2025-12-26,16:45:15,8,49,"4.1 Kbps","16.2 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:45:19,8,49,"38.7 Kbps","19.3 Kbps","271.1 KB/s","303.0 KB/s"
2025-12-26,16:45:24,6,48,"23.2 Kbps","132.6 Kbps","0 KB/s","59.9 KB/s"
2025-12-26,16:45:28,12,48,"8.0 Kbps","5.8 Kbps","0 KB/s","103.8 KB/s"
2025-12-26,16:45:33,11,48,"26.9 Kbps","20.9 Kbps","0 KB/s","158.0 KB/s"
2025-12-26,16:45:38,6,48,"3.4 Kbps","0.9 Kbps","0 KB/s","31.9 KB/s"
2025-12-26,16:45:42,6,48,"7.0 Kbps","3.6 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:45:47,7,49,"8.3 Kbps","6.2 Kbps","4.4 KB/s","107.1 KB/s"
2025-12-26,16:45:52,11,49,"0.1 Kbps","0.7 Kbps","88.2 KB/s","84.2 KB/s"
2025-12-26,16:45:56,12,49,"0.2 Kbps","0.4 Kbps","4.5 KB/s","52.1 KB/s"
2025-12-26,16:46:01,7,49,"27.6 Kbps","32.5 Kbps","40.0 KB/s","32.0 KB/s"
2025-12-26,16:46:05,15,49,"15.7 Kbps","4.5 Kbps","31.8 KB/s","0 KB/s"
2025-12-26,16:46:10,8,49,"28.4 Kbps","17.6 Kbps","63.2 KB/s","3.1 MB/s"
2025-12-26,16:46:15,6,49,"0.5 Kbps","19.1 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:46:19,7,48,"11.9 Kbps","13.3 Kbps","0 KB/s","71.2 KB/s"
2025-12-26,16:46:24,8,49,"5.2 Kbps","4.0 Kbps","0 KB/s","781.9 KB/s"
2025-12-26,16:46:29,7,49,"9.4 Kbps","11.9 Kbps","0 KB/s","15.9 KB/s"
2025-12-26,16:46:33,9,49,"15.9 Kbps","10.0 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:46:38,14,49,"0.1 Kbps","0.5 Kbps","0 KB/s","135.1 KB/s"
2025-12-26,16:46:42,12,49,"17.2 Kbps","16.2 Kbps","4.5 KB/s","20.3 KB/s"
2025-12-26,16:46:47,10,49,"0.1 Kbps","0.3 Kbps","4.5 KB/s","16.3 KB/s"
2025-12-26,16:46:52,7,49,"0.0 Kbps","0.7 Kbps","0 KB/s","202.7 KB/s"
2025-12-26,16:46:56,8,49,"112.1 Kbps","84.4 Kbps","0 KB/s","24.0 KB/s"
2025-12-26,16:47:01,13,49,"5.1 Kbps","37.0 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:47:06,15,49,"33.0 Kbps","26.2 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:47:11,18,49,"23.2 Kbps","148.1 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:47:15,13,49,"15.8 Kbps","127.1 Kbps","0 KB/s","4.0 KB/s"
2025-12-26,16:47:20,6,49,"0.5 Kbps","1.3 Kbps","0 KB/s","115.7 KB/s"
2025-12-26,16:47:24,6,49,"5.4 Kbps","3.2 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:47:29,9,48,"3.0 Kbps","12.5 Kbps","0 KB/s","104.1 KB/s"
2025-12-26,16:47:34,8,49,"0.0 Kbps","0.9 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:47:38,8,49,"0.4 Kbps","0.6 Kbps","4.5 KB/s","3.1 MB/s"
2025-12-26,16:47:43,16,49,"24.6 Kbps","25.3 Kbps","16.3 KB/s","91.3 KB/s"
2025-12-26,16:47:48,10,49,"47.8 Kbps","22.9 Kbps","4.5 KB/s","20.3 KB/s"
2025-12-26,16:47:52,7,49,"0.0 Kbps","0.8 Kbps","3.7 MB/s","0 KB/s"
2025-12-26,16:47:57,10,49,"96.0 Kbps","8.8 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:48:01,8,49,"0.5 Kbps","1.4 Kbps","0 KB/s","4.2 MB/s"
2025-12-26,16:48:06,8,49,"1.1 Kbps","2.3 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:48:11,11,49,"0.5 Kbps","2.4 Kbps","0 KB/s","99.8 KB/s"
2025-12-26,16:48:15,9,49,"32.1 Kbps","54.4 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:48:20,8,49,"2.4 Kbps","1.3 Kbps","0 KB/s","127.0 KB/s"
2025-12-26,16:48:24,5,49,"0.1 Kbps","2.0 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:48:29,5,49,"0.5 Kbps","0.5 Kbps","0 KB/s","11.9 KB/s"
2025-12-26,16:48:33,5,49,"11.8 Kbps","27.2 Kbps","4.5 KB/s","474.1 KB/s"
2025-12-26,16:48:38,6,49,"7.7 Kbps","13.9 Kbps","4.5 KB/s","3.1 MB/s"
2025-12-26,16:48:43,6,49,"0.7 Kbps","4.9 Kbps","0 KB/s","27.9 KB/s"
2025-12-26,16:48:47,12,49,"0.1 Kbps","7.7 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:48:52,8,49,"0.5 Kbps","4.0 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:48:57,6,49,"19.5 Kbps","18.2 Kbps","0 KB/s","4.0 KB/s"
2025-12-26,16:49:01,5,49,"0.4 Kbps","0.4 Kbps","0 KB/s","3.2 MB/s"
2025-12-26,16:49:06,5,49,"0.1 Kbps","0.8 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:49:10,6,49,"9.1 Kbps","11.2 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:49:15,9,49,"0.6 Kbps","2.4 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:49:19,6,49,"0.3 Kbps","0.7 Kbps","0 KB/s","333.1 KB/s"
2025-12-26,16:49:24,6,48,"0.1 Kbps","0.9 Kbps","4.5 KB/s","202.9 KB/s"
2025-12-26,16:49:28,6,49,"0.4 Kbps","0.7 Kbps","4.5 KB/s","28.2 KB/s"
2025-12-26,16:49:33,8,49,"9.2 Kbps","2.9 Kbps","0 KB/s","63.4 KB/s"
2025-12-26,16:49:38,8,49,"14.7 Kbps","6.5 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:49:42,14,49,"45.2 Kbps","36.2 Kbps","0 KB/s","1.2 MB/s"
2025-12-26,16:49:47,8,49,"19.0 Kbps","3.6 Kbps","0 KB/s","3.9 KB/s"
2025-12-26,16:49:52,9,49,"23.4 Kbps","2.8 Kbps","136.0 KB/s","0 KB/s"
2025-12-26,16:49:56,13,49,"0.7 Kbps","2.5 Kbps","63.8 KB/s","0 KB/s"
2025-12-26,16:50:01,7,49,"2.4 Kbps","0.2 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:50:05,7,49,"4.1 Kbps","2.0 Kbps","0 KB/s","3.2 MB/s"
2025-12-26,16:50:10,8,49,"6.7 Kbps","4.3 Kbps","23.8 KB/s","349.6 KB/s"
2025-12-26,16:50:15,8,49,"4.0 Kbps","19.5 Kbps","4.5 KB/s","16.5 KB/s"
2025-12-26,16:50:19,17,49,"1.9 Kbps","1.3 Kbps","4.4 KB/s","20.2 KB/s"
2025-12-26,16:50:24,7,49,"0.5 Kbps","1.8 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:50:29,6,49,"15.8 Kbps","115.2 Kbps","0 KB/s","15.4 MB/s"
2025-12-26,16:50:33,7,49,"8.5 Kbps","2.8 Kbps","0 KB/s","79.0 KB/s"
2025-12-26,16:50:38,6,49,"6.9 Kbps","1.2 Kbps","0 KB/s","3.2 MB/s"
2025-12-26,16:50:42,6,49,"37.5 Kbps","5.5 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:50:47,6,49,"48.3 Kbps","14.7 Kbps","0 KB/s","19.9 KB/s"
2025-12-26,16:50:51,7,49,"36.6 Kbps","4.7 Kbps","0 KB/s","127.3 KB/s"
2025-12-26,16:50:56,8,49,"57.5 Kbps","14.7 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:51:01,14,49,"5.2 Kbps","1.4 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:51:05,5,49,"3.6 Kbps","0.9 Kbps","4.5 KB/s","3.1 MB/s"
